CHARLPLAMR  1976  21  37  21  69  21  24  21   7  21  31  21 417  21 626-999-999 209PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1977  21  37  21  64  21  19  21   7  21  26  21 409  21 588-999-999 210PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1978  20  37  20  65  20  20  20   7  20  27  20 413  20 595-999-999 211PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1979  20  35  20  66  20  26  20   8  20  33  20 398  20 595-999-999 212PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1980  19  41  19  67  19  13  19   6  19  19  19 448  19 621-999-999 213PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1981  19  35  19  70  19  26  19   8  19  34  19 399  19 625-999-999 214PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1982  19  37  19  65  19  19  19   7  19  25  19 410  19 597-999-999 215PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1983  19  36  19  68  19  23  19   7  19  30  19 397  19 614-999-999 216PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1984  19  35  19  68  19  23  19   7  19  30  19 398  19 618-999-999 217PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1985  19  37  19  65  19  19  19   6  19  26  19 413  19 591-999-999 218PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1986  19  37  19  69  19  23  19   7  19  30  19 413  19 630-999-999 219PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1987  19  38  19  68  19  21  19   7  19  27  19 416  19 614-999-999 220PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  1988  17  36  17  67  17  21  17   7  17  28  17 404  17 608-999-999 221PCMA0197Charlie Lake, CDN  832  
CHARLPLAMR  9999-999-999-999-999-999-999-999-999-999-999-999-999-999-999-999-999-999PCMA0197Charlie Lake, CDN  832  
